"","source_desc","sector_desc","group_desc","commodity_desc","class_desc","prodn_practice_desc","util_practice_desc","statisticcat_desc","unit_desc","short_desc","domain_desc","domaincat_desc","agg_level_desc","state_ansi","state_fips_code","state_alpha","state_name","asd_code","asd_desc","county_ansi","county_code","county_name","region_desc","zip_5","watershed_code","watershed_desc","congr_district_code","country_code","country_name","location_desc","year","freq_desc","begin_code","end_code","reference_period_desc","week_ending","load_time","Value","CV (%)"
"1881","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","20,000",NA
"1882","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","3,537,000",NA
"1883","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","144,000",NA
"1884","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","39","39","OH","OHIO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OHIO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,222,000",NA
"1885","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","41","41","OR","OREGON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OREGON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","231,000",NA
"1886","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","42","42","PA","PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","PENNSYLVANIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,365,000",NA
"1887","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","44","44","RI","RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","RHODE ISLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","28,000",NA
"1888","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","228,000",NA
"1889","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","59,000",NA
"1890","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","50","50","VT","VERMONT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VERMONT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","762,000",NA
"1891","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","51","51","VA","VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VIRGINIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","575,000",NA
"1892","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","53","53","WA","WASHINGTON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WASHINGTON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","382,000",NA
"1893","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","54","54","WV","WEST VIRGINIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WEST VIRGINIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","556,000",NA
"1894","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","55","55","WI","WISCONSIN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WISCONSIN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","2,568,000",NA
"1895","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","PRODUCTION","TONS","HAY, TIMOTHY & CLOVER & GRASSES - PRODUCTION, MEASURED IN TONS","TOTAL","NOT SPECIFIED","STATE","56","56","WY","WYOMING",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","WYOMING","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","125,000",NA
"1896","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","01","01","AL","ALABAMA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ALABAMA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.15",NA
"1897","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","05","05","AR","ARKANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ARKANSAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.2",NA
"1898","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","08","08","CO","COLORADO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","COLORADO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.15",NA
"1899","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","09","09","CT","CONNECTICUT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","CONNECTICUT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.75",NA
"1900","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","10","10","DE","DELAWARE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","DELAWARE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.45",NA
"1901","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","13","13","GA","GEORGIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","GEORGIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1",NA
"1902","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","16","16","ID","IDAHO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IDAHO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.4",NA
"1903","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","17","17","IL","ILLINOIS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","ILLINOIS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.4",NA
"1904","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","18","18","IN","INDIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","INDIANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.25",NA
"1905","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","19","19","IA","IOWA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","IOWA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.5",NA
"1906","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","20","20","KS","KANSAS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KANSAS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1907","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","21","21","KY","KENTUCKY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","KENTUCKY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1908","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","22","22","LA","LOUISIANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","LOUISIANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.25",NA
"1909","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","23","23","ME","MAINE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MAINE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.05",NA
"1910","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","24","24","MD","MARYLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MARYLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1911","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","25","25","MA","MASSACHUSETTS",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MASSACHUSETTS","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.65",NA
"1912","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","26","26","MI","MICHIGAN",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MICHIGAN","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.25",NA
"1913","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","27","27","MN","MINNESOTA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MINNESOTA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1914","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","28","28","MS","MISSISSIPPI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSISSIPPI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.35",NA
"1915","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","29","29","MO","MISSOURI",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MISSOURI","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.15",NA
"1916","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","30","30","MT","MONTANA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","MONTANA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.25",NA
"1917","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","31","31","NE","NEBRASKA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEBRASKA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.25",NA
"1918","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","32","32","NV","NEVADA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEVADA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1919","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","33","33","NH","NEW HAMPSHIRE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW HAMPSHIRE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.35",NA
"1920","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","34","34","NJ","NEW JERSEY",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW JERSEY","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.65",NA
"1921","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","35","35","NM","NEW MEXICO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW MEXICO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.25",NA
"1922","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","36","36","NY","NEW YORK",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NEW YORK","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.55",NA
"1923","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","37","37","NC","NORTH CAROLINA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","NORTH CAROLINA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.15",NA
"1924","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","39","39","OH","OHIO",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OHIO","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1925","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","41","41","OR","OREGON",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","OREGON","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.75",NA
"1926","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","42","42","PA","PENNSYLVANIA",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","PENNSYLVANIA","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.4",NA
"1927","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","44","44","RI","RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","RHODE ISLAND","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.75",NA
"1928","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","47","47","TN","TENNESSEE",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","TENNESSEE","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.3",NA
"1929","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","49","49","UT","UTAH",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","UTAH","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.6",NA
"1930","SURVEY","CROPS","FIELD CROPS","HAY","TIMOTHY & CLOVER & GRASSES","ALL PRODUCTION PRACTICES","ALL UTILIZATION PRACTICES","YIELD","TONS / ACRE","HAY, TIMOTHY & CLOVER & GRASSES - YIELD, MEASURED IN TONS / ACRE","TOTAL","NOT SPECIFIED","STATE","50","50","VT","VERMONT",NA,NA,NA,NA,NA,NA,NA,"00000000",NA,NA,"9000","UNITED STATES","VERMONT","1950","ANNUAL","00","00","YEAR",NA,"2012-01-01 00:00:00.000","1.4",NA
